County Code,District Code,School Code,Test Year,Subgroup ID,Total CAASPP Enrollment,Total Tested At Entity Level,Total Tested at Subgroup Level,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores,AcademicYear,AggregateLevel,CountyName,DistrictName,SchoolName,Ratio,MatchedDistrictName,Current Expense Per ADA
33,66993,3330842,2015,31,75,70,60,11,1,64,52,2472.6,0,6,6,31,63,52,2016-17,S,Riverside,Beaumont Unified,Glen View High,0.7023809523809523,Beaumont Unified,7872.880924193857
33,67033,110106,2015,31,111,77,62,11,1,54,36,2567.0,0,0,0,100,0,1,2016-17,S,Riverside,Corona-Norco Unified,Orange Grove High,0.8765432098765432,Corona-Norco Unified,8666.937906781634
33,67033,110627,2015,31,1913,1862,859,11,1,875,360,2611.7,25,38,62,27,11,360,2016-17,S,Riverside,Corona-Norco Unified,Eleanor Roosevelt High,0.4228066198141011,Corona-Norco Unified,8666.937906781634
33,67033,110759,2015,31,368,362,130,11,1,174,53,2640.3,30,51,81,15,4,53,2016-17,S,Riverside,Corona-Norco Unified,John F. Kennedy High,0.4165390505359878,Corona-Norco Unified,8666.937906781634
33,67033,3330446,2015,31,1637,1601,841,11,1,766,374,2576.8,14,35,49,31,20,374,2016-17,S,Riverside,Corona-Norco Unified,Centennial High,0.5519219736087206,Corona-Norco Unified,8666.937906781634
33,67033,3330586,2015,31,390,340,229,11,1,360,223,2507.2,3,13,16,39,44,221,2016-17,S,Riverside,Corona-Norco Unified,Lee V. Pollard High,0.7045977011494253,Corona-Norco Unified,8666.937906781634
33,67033,3330602,2015,31,4,3,3,11,1,3,3,,,,,,,3,2016-17,S,Riverside,Corona-Norco Unified,Corona Vista High,0.9375,Corona-Norco Unified,8666.937906781634
33,67033,3330701,2015,31,1820,1794,507,11,1,887,248,2587.2,16,40,56,27,17,248,2016-17,S,Riverside,Corona-Norco Unified,Santiago High,0.28894205209994683,Corona-Norco Unified,8666.937906781634
33,67033,3331600,2015,31,1465,1423,939,11,1,710,447,2581.4,14,38,52,32,16,441,2016-17,S,Riverside,Corona-Norco Unified,Corona High,0.6792849631966351,Corona-Norco Unified,8666.937906781634
33,67033,3334232,2015,31,1083,1060,436,11,1,538,188,2559.2,14,26,40,32,28,188,2016-17,S,Riverside,Corona-Norco Unified,Norco High,0.43766937669376693,Corona-Norco Unified,8666.937906781634
33,67058,114504,2015,31,153,134,98,11,1,124,76,2507.0,3,16,19,32,49,75,2016-17,S,Riverside,Desert Sands Unified,Summit High (Continuation),0.6883720930232559,Desert Sands Unified,9661.54871957987
33,67058,118885,2015,31,920,903,620,11,1,430,272,2594.6,15,43,58,28,14,271,2016-17,S,Riverside,Desert Sands Unified,Shadow Hills High,0.687244666364049,Desert Sands Unified,9661.54871957987
33,67058,3330388,2015,31,974,948,397,11,1,456,187,2627.8,34,38,72,19,10,187,2016-17,S,Riverside,Desert Sands Unified,Palm Desert High,0.4713740458015267,Desert Sands Unified,9661.54871957987
33,67058,3330669,2015,31,1302,1264,633,11,1,643,290,2631.2,28,44,72,22,5,289,2016-17,S,Riverside,Desert Sands Unified,La Quinta High,0.5484447622452627,Desert Sands Unified,9661.54871957987
33,67058,3330909,2015,31,231,207,116,11,1,71,31,2535.0,3,29,32,26,42,31,2016-17,S,Riverside,Desert Sands Unified,Horizon,0.5676328502415459,Desert Sands Unified,9661.54871957987
33,67058,3331113,2015,31,199,152,131,11,1,136,87,2453.8,0,10,10,17,72,69,2016-17,S,Riverside,Desert Sands Unified,Amistad High (Continuation),0.8637602179836512,Desert Sands Unified,9661.54871957987
33,67058,3333192,2015,31,886,854,748,11,1,400,331,2554.6,9,33,42,31,26,328,2016-17,S,Riverside,Desert Sands Unified,Indio High,0.9007844946931242,Desert Sands Unified,9661.54871957987
33,67082,106716,2015,31,169,165,138,11,1,84,67,2530.1,8,23,30,24,45,66,2016-17,S,Riverside,Hemet Unified,Hamilton High,0.7598784194528876,Hemet Unified,10098.042985343161
33,67082,113159,2015,31,809,798,636,11,1,380,297,2535.3,6,27,33,30,36,296,2016-17,S,Riverside,Hemet Unified,Tahquitz High,0.8109425785482124,Hemet Unified,10098.042985343161
33,67082,128363,2015,31,87,86,52,11,1,47,27,2624.7,30,37,67,26,7,27,2016-17,S,Riverside,Hemet Unified,College Prep High,0.6363636363636364,Hemet Unified,10098.042985343161
33,67082,3330065,2015,31,239,211,175,11,1,239,174,2479.1,1,12,13,27,60,172,2016-17,S,Riverside,Hemet Unified,Alessandro High,0.8653198653198653,Hemet Unified,10098.042985343161
33,67082,3330503,2015,31,189,172,119,11,1,113,71,2525.4,6,17,23,43,34,70,2016-17,S,Riverside,Hemet Unified,Helen Hunt Jackson College Prep High School,0.7425742574257426,Hemet Unified,10098.042985343161
33,67082,3330537,2015,31,836,807,643,11,1,364,271,2579.4,18,37,55,24,21,270,2016-17,S,Riverside,Hemet Unified,West Valley High,0.8254364089775561,Hemet Unified,10098.042985343161
33,67082,3332673,2015,31,1116,1088,748,11,1,522,346,2560.8,13,31,44,29,26,344,2016-17,S,Riverside,Hemet Unified,Hemet High,0.6962074303405573,Hemet Unified,10098.042985343161
33,67090,114157,2015,31,1070,1035,723,11,1,472,302,2555.1,10,30,40,31,28,300,2016-17,S,Riverside,Jurupa Unified,Patriot High,0.7381546134663342,Jurupa Unified,9268.689559069408
33,67090,127720,2015,31,61,58,27,11,1,34,15,2521.8,0,20,20,33,47,15,2016-17,S,Riverside,Jurupa Unified,Rivercrest Preparatory,0.6792452830188679,Jurupa Unified,9268.689559069408
33,67090,3330412,2015,31,776,753,600,11,1,366,276,2553.1,12,29,41,31,29,269,2016-17,S,Riverside,Jurupa Unified,Jurupa Valley High,0.8441193021947102,Jurupa Unified,9268.689559069408
33,67090,3330784,2015,31,24,18,17,11,1,5,3,,,,,,,3,2016-17,S,Riverside,Jurupa Unified,Steps Community Day,0.9538461538461539,Jurupa Unified,9268.689559069408
33,67090,3334687,2015,31,199,178,150,11,1,187,140,2445.8,0,5,5,18,77,123,2016-17,S,Riverside,Jurupa Unified,Nueva Vista Continuation High,0.8805970149253731,Jurupa Unified,9268.689559069408
33,67090,3337136,2015,31,837,801,704,11,1,412,340,2548.1,6,35,41,32,27,340,2016-17,S,Riverside,Jurupa Unified,Rubidoux High,0.9059376837154615,Jurupa Unified,9268.689559069408
33,67116,109843,2015,31,1015,922,78,11,1,115,12,2607.5,8,58,67,33,0,12,2016-17,S,Riverside,Menifee Union Elementary,Santa Rosa Academy,0.23877917414721722,Menifee Union Elementary,8076.960131833662
33,67124,105940,2015,31,42,41,33,11,1,3,2,,,,,,,2,2016-17,S,Riverside,Moreno Valley Unified,Alessandro,0.8378378378378378,Moreno Valley Unified,9735.32303635266
33,67124,128868,2015,31,112,102,77,11,1,38,27,2518.8,4,19,22,33,44,27,2016-17,S,Riverside,Moreno Valley Unified,Moreno Valley Online Academy,0.6907630522088354,Moreno Valley Unified,9735.32303635266
33,67124,3330396,2015,31,1128,1074,774,11,1,565,386,2573.4,12,36,48,30,22,379,2016-17,S,Riverside,Moreno Valley Unified,Canyon Springs High,0.7633228840125392,Moreno Valley Unified,9735.32303635266
33,67124,3330438,2015,31,1273,1246,951,11,1,594,426,2569.6,12,32,44,37,20,423,2016-17,S,Riverside,Moreno Valley Unified,Valley View High,0.7697765164952111,Moreno Valley Unified,9735.32303635266
33,67124,3330685,2015,31,66,43,35,11,1,16,7,,,,,,,5,2016-17,S,Riverside,Moreno Valley Unified,Moreno Valley Community Learning Center,0.9180327868852459,Moreno Valley Unified,9735.32303635266
33,67124,3330800,2015,31,125,110,101,11,1,93,76,2471.8,0,7,7,29,64,75,2016-17,S,Riverside,Moreno Valley Unified,Bayside Community Day,0.83,Moreno Valley Unified,9735.32303635266
33,67124,3331071,2015,31,1045,1000,817,11,1,503,384,2569.1,13,34,48,27,26,384,2016-17,S,Riverside,Moreno Valley Unified,Vista del Lago High,0.8469656992084432,Moreno Valley Unified,9735.32303635266
33,67124,3333762,2015,31,185,170,151,11,1,166,137,2502.5,1,16,17,38,45,135,2016-17,S,Riverside,Moreno Valley Unified,March Mountain High,0.8225806451612904,Moreno Valley Unified,9735.32303635266
33,67124,3333770,2015,31,1123,1079,989,11,1,521,455,2571.1,11,36,48,33,19,454,2016-17,S,Riverside,Moreno Valley Unified,Moreno Valley High,0.9211128048780488,Moreno Valley Unified,9735.32303635266
33,67157,125245,2015,31,21,17,7,11,1,4,1,,,,,,,1,2016-17,S,Riverside,Nuview Union ,Pivot Charter School Riverside II,0.5234899328859061,Nuview Union Elementary,11000.503829321664
33,67157,3331014,2015,31,278,277,62,11,1,135,24,2655.5,50,29,79,17,4,24,2016-17,S,Riverside,Nuview Union ,Nuview Bridge Early College High,0.6755905511811023,Nuview Union Elementary,11000.503829321664
33,67173,127316,2015,31,714,693,533,11,1,260,184,2578.7,11,40,51,33,16,184,2016-17,S,Riverside,Palm Springs Unified,Rancho Mirage High,0.7350282485875707,Palm Springs Unified,10466.357188308999
33,67173,3330578,2015,31,770,742,673,11,1,432,367,2584.2,17,35,52,30,19,366,2016-17,S,Riverside,Palm Springs Unified,Cathedral City High,0.8855957320687611,Palm Springs Unified,10466.357188308999
33,67173,3330818,2015,31,831,794,757,11,1,410,370,2555.1,10,33,43,27,30,368,2016-17,S,Riverside,Palm Springs Unified,Desert Hot Springs High,0.9082051282051282,Palm Springs Unified,10466.357188308999
33,67173,3331121,2015,31,262,223,209,11,1,260,208,2477.5,1,10,11,33,56,203,2016-17,S,Riverside,Palm Springs Unified,Mt. San Jacinto High,0.8953662182361734,Palm Springs Unified,10466.357188308999
33,67173,3335130,2015,31,815,796,605,11,1,429,310,2559.8,12,32,44,31,25,309,2016-17,S,Riverside,Palm Springs Unified,Palm Springs High,0.7513368983957219,Palm Springs Unified,10466.357188308999
33,67181,3331139,2015,31,66,49,38,11,1,55,33,2402.1,0,0,0,6,94,33,2016-17,S,Riverside,Palo Verde Unified,Twin Palms Continuation,0.8524590163934426,Palo Verde Unified,10336.777491596753
33,67181,3335759,2015,31,412,381,242,11,1,177,88,2542.9,5,29,33,33,33,87,2016-17,S,Riverside,Palo Verde Unified,Palo Verde High,0.6844305120167189,Palo Verde Unified,10336.777491596753
33,67207,101170,2015,31,740,733,631,11,1,120,97,2617.6,15,56,71,23,6,97,2016-17,S,Riverside,Perris Union High,California Military Institute,0.8824609733700642,Perris Union High,9879.716104406525
33,67207,113191,2015,31,1332,1284,888,11,1,658,446,2558.2,13,30,43,29,27,441,2016-17,S,Riverside,Perris Union High,Heritage High,0.7164827816783684,Perris Union High,9879.716104406525
33,67207,3330172,2015,31,158,137,89,11,1,158,89,2436.3,0,5,5,20,74,74,2016-17,S,Riverside,Perris Union High,Perris Lake High (Continuation),0.7670588235294118,Perris Union High,9879.716104406525
33,67207,3330727,2015,31,1420,1342,738,11,1,692,354,2603.4,23,38,61,26,13,350,2016-17,S,Riverside,Perris Union High,Paloma Valley High,0.5588235294117647,Perris Union High,9879.716104406525
33,67207,3330776,2015,31,50,38,28,11,1,14,7,,,,,,,6,2016-17,S,Riverside,Perris Union High,The Academy Community Day,0.7647058823529411,Perris Union High,9879.716104406525
33,67207,3335973,2015,31,1216,1134,1022,11,1,564,483,2560.9,11,31,42,33,25,481,2016-17,S,Riverside,Perris Union High,Perris High,0.9094036697247706,Perris Union High,9879.716104406525
33,67215,115709,2015,31,88,83,33,11,1,23,10,,,,,,,10,2016-17,S,Riverside,Riverside Unified,Riverside Virtual,0.3931034482758621,Riverside Unified,8973.471745236253
33,67215,3330024,2015,31,926,911,658,11,1,452,316,2582.6,14,38,52,27,21,305,2016-17,S,Riverside,Riverside Unified,Arlington High,0.7255369928400954,Riverside Unified,8973.471745236253
33,67215,3330362,2015,31,158,127,63,11,1,115,42,2557.4,7,36,43,31,26,42,2016-17,S,Riverside,Riverside Unified,Summit View Independent Study,0.5557986870897156,Riverside Unified,8973.471745236253
33,67215,3330511,2015,31,84,56,51,11,1,20,15,2460.9,0,7,7,36,57,14,2016-17,S,Riverside,Riverside Unified,Opportunity Program,0.8095238095238095,Riverside Unified,8973.471745236253
33,67215,3330677,2015,31,109,90,64,11,1,67,39,2517.8,0,17,17,42,42,36,2016-17,S,Riverside,Riverside Unified,Raincross High (Continuation),0.7349397590361446,Riverside Unified,8973.471745236253
33,67215,3330859,2015,31,1658,1642,517,11,1,824,233,2603.5,20,41,61,27,12,229,2016-17,S,Riverside,Riverside Unified,Martin Luther King Jr. High,0.3333333333333333,Riverside Unified,8973.471745236253
33,67215,3334406,2015,31,1098,1061,819,11,1,514,386,2570.7,12,35,48,29,23,381,2016-17,S,Riverside,Riverside Unified,John W. North High,0.7817279867713931,Riverside Unified,8973.471745236253
33,67215,3336237,2015,31,1352,1324,715,11,1,656,340,2584.7,18,38,55,26,19,339,2016-17,S,Riverside,Riverside Unified,Polytechnic High,0.5564459930313589,Riverside Unified,8973.471745236253
33,67215,3336492,2015,31,1027,1006,819,11,1,479,371,2577.2,15,34,49,33,18,364,2016-17,S,Riverside,Riverside Unified,Ramona High,0.8338434630520333,Riverside Unified,8973.471745236253
33,67215,3336955,2015,31,106,95,88,11,1,94,80,2460.7,0,8,8,21,71,77,2016-17,S,Riverside,Riverside Unified,Abraham Lincoln Continuation,0.9208333333333333,Riverside Unified,8973.471745236253
33,67249,3331006,2015,31,126,63,51,11,1,60,17,2497.1,9,9,18,27,55,11,2016-17,S,Riverside,San Jacinto Unified,Mountain Heights Academy,0.7966666666666666,San Jacinto Unified,9438.753493085902
33,67249,3337649,2015,31,152,132,104,11,1,123,89,2451.8,0,7,7,20,73,89,2016-17,S,Riverside,San Jacinto Unified,Mountain View High,0.8808933002481389,San Jacinto Unified,9438.753493085902
33,67249,3337656,2015,31,1090,1051,833,11,1,485,356,2534.9,8,28,36,27,37,355,2016-17,S,Riverside,San Jacinto Unified,San Jacinto High,0.8300108735048931,San Jacinto Unified,9438.753493085902
33,67249,6114748,2015,31,736,733,358,11,1,44,22,2589.0,23,27,50,32,18,22,2016-17,S,Riverside,San Jacinto Unified,San Jacinto Valley Academy,0.5862552594670407,San Jacinto Unified,9438.753493085902
33,73676,100255,2015,31,931,893,871,11,1,460,433,2545.5,7,31,38,31,31,426,2016-17,S,Riverside,Coachella Valley Unified,Desert Mirage High,0.9810336652441916,Coachella Valley Unified,10112.095315739298
33,73676,121673,2015,31,93,91,78,11,1,41,37,2569.1,13,32,45,29,26,31,2016-17,S,Riverside,Coachella Valley Unified,NOVA Academy - Coachella,0.8901960784313725,Coachella Valley Unified,10112.095315739298
33,73676,3330032,2015,31,85,79,76,11,1,74,65,2450.6,2,6,8,22,71,65,2016-17,S,Riverside,Coachella Valley Unified,La Familia Continuation High,0.9523809523809523,Coachella Valley Unified,10112.095315739298
33,73676,3330354,2015,31,297,281,275,11,1,64,59,2553.8,7,31,37,44,19,59,2016-17,S,Riverside,Coachella Valley Unified,West Shores High,0.9542857142857143,Coachella Valley Unified,10112.095315739298
33,73676,3330990,2015,31,1305,1244,1154,11,1,628,551,2499.0,3,17,20,30,50,548,2016-17,S,Riverside,Coachella Valley Unified,Coachella Valley High,0.8842477876106195,Coachella Valley Unified,10112.095315739298
33,75176,107920,2015,31,972,937,718,11,1,450,334,2571.6,15,32,47,30,23,331,2016-17,S,Riverside,Lake Elsinore Unified,Lakeside High,0.7384140061791967,Lake Elsinore Unified,8874.065598874447
33,75176,116343,2015,31,150,117,82,11,1,95,56,2533.9,6,27,33,31,35,48,2016-17,S,Riverside,Lake Elsinore Unified,Keith McCarthy Academy,0.4659090909090909,Lake Elsinore Unified,8874.065598874447
33,75176,3330115,2015,31,139,134,101,11,1,109,78,2493.8,0,10,10,40,49,77,2016-17,S,Riverside,Lake Elsinore Unified,Ortega High,0.7229437229437229,Lake Elsinore Unified,8874.065598874447
33,75176,3330487,2015,31,1020,978,525,11,1,504,256,2582.8,16,35,50,31,18,248,2016-17,S,Riverside,Lake Elsinore Unified,Temescal Canyon High,0.5166809238665526,Lake Elsinore Unified,8874.065598874447
33,75176,3332350,2015,31,1008,973,610,11,1,474,276,2575.1,20,31,51,23,25,275,2016-17,S,Riverside,Lake Elsinore Unified,Elsinore High,0.6211914506593906,Lake Elsinore Unified,8874.065598874447
33,75192,105734,2015,31,1805,1716,245,11,1,875,118,2619.7,36,28,64,20,16,117,2016-17,S,Riverside,Temecula Valley Unified,Great Oak High,0.16399650451500145,Temecula Valley Unified,8441.680900297051
33,75192,3330370,2015,31,1292,1176,290,11,1,674,148,2595.4,20,37,57,29,14,147,2016-17,S,Riverside,Temecula Valley Unified,Temecula Valley High,0.26809097174362506,Temecula Valley Unified,8441.680900297051
33,75192,3330495,2015,31,170,157,60,11,1,154,53,2465.6,0,4,4,36,60,47,2016-17,S,Riverside,Temecula Valley Unified,Rancho Vista High,0.40425531914893614,Temecula Valley Unified,8441.680900297051
33,75192,3330636,2015,31,159,141,27,11,1,90,14,2551.5,0,50,50,8,42,12,2016-17,S,Riverside,Temecula Valley Unified,Susan H. Nelson,0.24342105263157895,Temecula Valley Unified,8441.680900297051
33,75192,3330743,2015,31,1544,1501,389,11,1,712,169,2589.4,17,45,61,19,20,168,2016-17,S,Riverside,Temecula Valley Unified,Chaparral High,0.2786786786786787,Temecula Valley Unified,8441.680900297051
33,75192,3330917,2015,31,676,668,58,11,1,71,5,,,,,,,5,2016-17,S,Riverside,Temecula Valley Unified,Temecula Preparatory,0.18744228993536471,Temecula Valley Unified,8441.680900297051
33,75200,100420,2015,31,1761,1689,502,11,1,847,248,2620.2,23,46,70,24,6,248,2016-17,S,Riverside,Murrieta Valley Unified,Vista Murrieta High,0.2653497063534437,Murrieta Valley Unified,8584.3218809102
33,75200,102079,2015,31,109,82,16,11,1,48,7,,,,,,,6,2016-17,S,Riverside,Murrieta Valley Unified,Murrieta Canyon Academy,0.3247311827956989,Murrieta Valley Unified,8584.3218809102
33,75200,118794,2015,31,1061,1041,336,11,1,522,178,2620.9,33,33,65,22,12,178,2016-17,S,Riverside,Murrieta Valley Unified,Murrieta Mesa High,0.30488815244407624,Murrieta Valley Unified,8584.3218809102
33,75200,3330529,2015,31,1203,1085,256,11,1,583,118,2628.4,28,48,76,17,7,116,2016-17,S,Riverside,Murrieta Valley Unified,Murrieta Valley High,0.2106490478041197,Murrieta Valley Unified,8584.3218809102
33,75242,109108,2015,31,1136,1115,960,11,1,538,462,2590.8,19,36,55,30,15,461,2016-17,S,Riverside,Val Verde Unified,Citrus Hill High,0.8651142355008787,Val Verde Unified,9037.884438127121
33,75242,123190,2015,31,94,93,65,11,1,39,28,2624.0,18,54,71,29,0,28,2016-17,S,Riverside,Val Verde Unified,Val Verde Academy,0.7642276422764228,Val Verde Unified,9037.884438127121
33,75242,3330552,2015,31,1572,1516,1180,11,1,704,518,2593.1,18,38,57,27,16,516,2016-17,S,Riverside,Val Verde Unified,Rancho Verde High,0.7955172413793103,Val Verde Unified,9037.884438127121
33,75242,3330560,2015,31,153,134,115,11,1,153,115,2445.9,0,5,5,19,75,114,2016-17,S,Riverside,Val Verde Unified,Val Verde High,0.8676470588235294,Val Verde Unified,9037.884438127121
34,10348,106229,2015,31,62,42,19,11,1,18,3,,,,,,,2,2016-17,S,Sacramento,Sacramento County Office of Education,Palmiter Special Education,0.6275862068965518,Alpine County Unified,32790.092412091304
